Genus,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
SYFT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869281755949147,0.00163132137030995,0.00148908532142065,0.00120403351226609,0,0,0.000883515461520577,0.00185908161368284,0.00253919888275249,0,0.00120174252666366,0.0007005030885818,0,0.000398954738584908,0,0.000827700372465168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0.00067423305989437,0.00111509744982061,0,0,0,0,0,0,0
Symbiobacterium,0,0,0,0,7.84436774395984e-05,0,0,0,0,0,0,0,0,0,0,0,0.000200778014807379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophaceticus,0,0,0,0,0,0,0,0,0,0,0,0.00258802062968962,0.00106273628460426,0.000328128317473798,0.000444687000990439,0,0,0,0,0,0,0,0,0,0,0,0.000997686217071048,0.00015306234010452,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778907193207929,0.00149531016357787,0.000689131164631668,0.000328185995094483,0,0,0,0,0,0,0,0,0,0,0.000660553310537768,0,0
Syntrophomonadaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0.000104531437829927,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349856777381759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80069172589411e-05,0
Syntrophomonas,0,0,0,0,0,0,0,0,6.06630471048561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophomonas_B,0,0,0,0,0,0,0,0,0,0,0,0.00037237706902009,0.000139375250439903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophorhabdaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13111387011235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611045828437133,0.000291420578178427,0,7.70903035816155e-05
Syntrophorhabdales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260572339479775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111224807581083,0,0,0,0,0,0,0,0,0,0.000107926425014262
SYSU-D60009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0.0002186604858636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYSU-D60014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139482840545056,0,0,0,0,0,0,0,0,0,0,0,0.00295457009649789,0.00246586320623863,0.00291408995862437,0.00523824550331335,0.00630889506044018,0.00460583729273732,0,0,0,0.000258519388954172,0.000271992539633199,0.000171031127665235,0.0002004347893122
SZAS-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025244556642474,0.000176584849019954,0,0,0,0,0,0,0,0
SZAS-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284258631622679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZAS-17,0,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZAS-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124790530181481,0,0,0,0,0,0,0.000154116450389915,0,0,0,0,0,0,0,0,0,0,0
SZAS-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020845787158382,0,0,0,0.000856981477513975,0.000415925318298403,0,0,0,0,0,0.000190002418212595,0.00149083812208609,0.00135622476343125,0.00100102326822975,0.00959293152414011,0.0059075658581221,0.0039270823232813,0,0,0,0.000211515863689777,0.000757693503263911,0.000380069172589411,0.000215852850028523
SZUA-149 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0
SZUA-217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434640877974573,0.00075291755552767,0.000665335994677312,0.000652184819144133,0,0,0.000325505696349686,0.000883063766499349,0.000698279692756935,0,0,0.000212273663206606,0,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0.00017481906227055,0,0.000539665407447383,0,0,0,0,0.00175254118471784,0.00321718247315239,0.00650257098934497,0.00117456040349604,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-254 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0.000778014807378592,0.00104552799163578,0.00070235288215522,0,7.13190457511679e-05,0,0.0011154489682097,0.00209483907827081,0.00166683008138053,0.00116418807270542,0.000658048355940478,0.000459187020313559,0.00025932058008019,0.000231749710312862,0.000459833540258426,0,0,0,0,0,0,0,0,0,0,0,0.000515016805811558,9.24698702339488e-05,0.000222449615162166,0,0,0,0,0.000742493851222795,0.000575070685771793,0.000587544065804935,0.000660553310537768,0.000608110676143058,9.25083642979386e-05
SZUA-336 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175588220538805,0.000984273986085945,0.000249616660129087,0.000325505696349686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298815603607519,0,0,0,0.000156589043240946,0,0.000976517089049058,0.00367168618702361,0.00298355868723418,0,0,0.000934004118109066,0.000524785166072639,0.000558536634018871,0,0.00133351726674944,0,0,0,0,0,0,0,0,0,0,0,0.00138241353138892,0.00110963844280739,0.00111224807581083,0,0,0,0.00225468551834281,0.00236669915077266,0,0.000681551116333725,0.000660553310537768,0.00034206225533047,0.000385451517908078
SZUA-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06555693505618e-05,0,0,0.000147181474758377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TA-20,0.000521757278514035,0,0,0,0,0,0,0,0,0,0,0.000558565603530135,0.000853673408944407,0.00183365824470652,0.000747882683483921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334145705921123,0,0,0,0,0,0,0,0,0,0,0,0.00466225739997832,0.00366797151927997,0.00524981091782711,0,0,0,0,0,0,0.00312573443008226,0.00924774634752875,0.0144616320170271,0.0178849504309348
TA-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714161632148854,0,0.00548734108442899,0.0086585518885682,0.0110572505782087,0.010058696633723,0,0,0,0,0,0.000735366212373762,0.00499474237644585,0.015135112186631,0.0365600332363939,0.0283257864395284,0.00909617612977984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatlockia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062934862417398,0,0,0,0,0,0,0,0,0.000353400597247009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tautonia,0.000229573202546176,0,0,0.000176480969468792,0.00235331032318795,0.00555684186154202,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0,0,0,0,0.000976517089049058,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0,7.13088743894178e-05,0,0,0,0,0,0,0,0,0,9.63190085563386e-05,0,0,0,0,0,0,0,0
Telluria,0.00469581550662632,0,0,0,0.000235331032318795,0,0,0.0026360290460559,0.00339713063787194,0.00487514420750996,0.0033136697982667,0.00232735668137556,0.00188156588093869,0.00121600494122643,0.000808521819982617,0.000543301097468217,0,0,0.000275924346560979,0,0,0,0,0,0,0,0,0,0,0,0.000367866832206741,0,0,0,0,0,0,0,0,0,0,0,0,0.000154116450389915,0,0,0,0,0,0,0,0.000446533490011751,0,0.000266048420812588,0
Tepidanaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193016657337528,0.000667030501485659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidiformaceae Family,0.00154440154440154,0.00281918159995534,0.00277041676704409,0.00270604153185482,0.000568716661437088,0,0.0027655491590473,0.00373022978215458,0.000818951135915557,0.000483792936623125,0.000691865122715024,0.000633041017334153,0.000261328594574818,0.000443938311876315,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016829704428316,0.000224744353298123,0,0,0,0,0,0,0,0
Tepidimicrobiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0.000353758215569085,0,0.000212318323071281,0.00048511309198957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444186944766319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidisphaeraceae Family,0.00536366482312428,0.00086529336236253,0.00202360876897133,0.00201972665058729,0,0,0.000338638672536404,0.00208892867800657,0.0188358761260578,0.012355327304529,0.00320442793678538,0.00253216406933661,0.00181187825571874,0.00111949661255766,0.000848947910981748,0.00135825274367054,0.00135525159994981,0.00148908532142065,0,0,0,0,0.00274214538018219,0,0.00235317187959604,0.000488207901457113,0,0.000546651214658999,0.000578484370948116,0.000656624179219776,0.00242178997869438,0,0,0,0.00222036110083166,0.00954317535873559,0.0046172496167148,0.00203261112352021,0.00241461229894458,0.00228827767456613,0.00134292226953864,0.00449096624866135,0.00119267049766887,0.00274327281694048,0.00191306669039463,8.41485221415799e-05,0.000128425344741785,0,0.00187890459861901,0.00139217597104274,0.000239612785738247,0.00119858989424207,0.000466272925085483,0.000627114134772529,0.000632140489369247
Terrabacter,0.00507148074715642,0.00108859487523028,0.00130089135148157,0.00123536678628155,0.01172732977722,0.011437832831674,0.00846596681341009,0.00333233860539143,0.00251751645485153,0.00141416396859067,0.00101959070715898,0.000856467258746206,0.000836251502639419,0.00104228994962265,0.00119256968447436,0.00165706834727806,0.00127995984439704,0.00155245065424706,0.00147995785882707,0.0045858219806277,0.00388688799343865,0.00199953499186236,0,0,0,0.000788643533123028,0.000318410494809909,0.000262392583036319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terracidiphilus,0.000417405822811228,0,0,0,0,0,0,0,0.00100094027723013,0,0,0.000409614775922099,0.000278750500879806,0.000772066629350113,0.000606391364986963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659094741037078,0.00136358868571029,0.00249683733937013,0.000932149340136388,0.000681689811658844,0.00221826836425815,0.00188968517131957,0.00109448291266473,0.000642598434396542,0,0.00136059229940099,0.0013472898745984,0.000298167624417218,0,0.000311429461227032,0,0,0,0,0,0,0,0.00025256450108797,0,0
Terriglobales Order,0.00104351455702807,0,0,0,0,0,0,0,0.000697625041705845,0.00498678873134606,0.00240332095258903,0.00119160662086429,0.000400703845014722,0.000636954969213843,0.000909587047480444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361735718336629,0,0,0,0,0,0.000142617748778836,0,0,0,0,0,0.00360511764068091,0.00104799186265142,0.00180184188281354,8.41485221415799e-05,0.000529754547059862,0,0,0.00519745695855956,0.0118368716154694,0.005475910693302,0.00240907677960833,0.00186233894568812,0.00154180607163231
Terriglobia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000858355941815729,0.00024474668717877,0,0.00034342344110288,0.000973842588084062,0.00134020380340597,0.00265625557100581,0.0030600848782667,0.00128519686879308,0.00072499886718927,0.000706801194494019,0.00160638408125194,0.0010842459069717,0.000770582251949573,0.00166837211371624,0.000378668349637109,0.000112372176649062,0,0.00187890459861901,0,0,0.00218566392479436,0.000777121541809139,0.000741134886549352,0.000477959882206016
Terrimicrobiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171139845702488,0.00133015434809888,0.00186927731837911,0.0019565544574324,0,0,0,0,0.00691931695550054,0.00848122364937739,0.00262881177707676,0.000679275722261139,0,0.000538588897089625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter,0,0,0,0,0,0,0,0,0,0,0,0,0.000452969563929685,0.000656256634947596,0.0010510783659774,0,0,0,0,0,0,0,0,0,0,0,0,0.000415454923140839,0.000538588897089625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermaerobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201328769881216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces,0,0,0,0,0,0,0,0,0,0,0,0,0.000348438126099758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces_A,0,0.00100485680790487,0.000987713803902674,0.00127458477949683,0,0,0,0,0,0,0.00131090233777584,0.00126608203466831,0.000505235282844649,0.000501843309077573,0.000464900046490005,0,0.000677625799974903,0,0,0,0,0,0,0,0,0,0.0015071430087669,0.000765311700522599,0,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomycetaceae Family,0,0,0,0.000372570935545228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751089079164789,0,0,0.000139634158504718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomycetales Order,0,0,0.000264996386412913,0.000235307959291723,0,0,0,0,0,0,0,0.000428233629373103,0.000156797156744891,0.000231619988805034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoanaerobaculia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626356172963783,0,0,0,0,0,0,0,0,0.000139634158504718,0,0,0.00062934862417398,0.00106531726479792,0.00103027032330864,0.00132442591979432,0.00760219054000971,0.00533033836060898,0.00359615814161269,0.00212252210149161,0.00256015224976211,0.00204972346403265,0.00329913289805507,0,0,0,0.000778373829809614,0,0,0,0,0,0,0,0,0
Thermobifida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145564060735349,0,0.000903025134199569,0,0,0,0,0,0,0,0,0,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoclostridium,0,0,0,0,0,0,0,0,0,0,0,0.000521327896628126,0.000470391470234673,0.000405334980408809,0,0,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoclostridium_A,0,0,0,0,0,0,0,0,0,0,0.00156580001456558,0.000465471336275112,0.000278750500879806,0,0.000343621773492612,0,0,0,0,0,0,0,0,0,0,0,0.000382092593771891,0,0.000299216053938681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfovibrionales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275900124155056,0,0,0.000220772212137566,0,0,0,0.000625418807236989,0.00194726798301982,0.00260546467896144,0.00102486173201633,0.000829101461291326,0,0,0,0,0,0,0,0,0,0.000423031727379553,0.00235079266397265,0.00127323172817453,0.000416287639340724
Thermoflavimicrobium,0,0.000697817227711718,0.000794989159238738,0.000980449830382179,0,0,0,0,0,0,0,0.00173155337094342,0.00329274029164271,0.00353220482927677,0.00143512623046914,0.000380310768227752,0,0,0.000476596598605328,0,0,0,0,0,0,0.000938861348955986,0.00114627778131567,0.00155248944963156,0.00141628932197642,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermogemmatispora,0.000521757278514035,0.000809467984145593,0.000843170320404722,0.000980449830382179,0,0,0,0,0.000697625041705845,0.00286554277846005,0.00131090233777584,0.000428233629373103,0.000452969563929685,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoguttaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0.000209062875659855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145613954415168,0.00024474668717877,0,0.00034342344110288,0.000331106479948581,0.00214894747787508,0.0012122508646201,0.00118382845655573,0.000915215952019317,0.000589061579591282,0.000865831463255173,0.00276367153763775,0,0.0061338347255186,0,0.00016829704428316,0,0,0.000657616609516652,0,0,0.0018096357226792,0.00128225054398508,0.000266048420812588,0.000616722428652924
Thermoleophilia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobiaceae Family,0,0.000502428403952437,0.000337268128161889,0.000352961938937585,0,0,0,0,0,0,0,0,0,0,0.000202130454995654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobiales Order,0,0,0.0012045290291496,0.00117653979645862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803112059229514,0.000665335994677312,0.000727436913660764,0.00192380824553162,0.00260314516991763,0.000930016275284817,0,0,0,0,0,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoplasmatota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032598065848093,0.000301167022211068,0.000190095998479232,0.000401344504088697,0,0,0.000232504068821204,0,0,0,0,0.000106136831603303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermopolyspora,0,0,0,0,0.000156887354879197,0,0,0,0,0,0,0,0,0,0,0.00103227208518961,0.000953695570335048,0.00095047999239616,0.000451512567099784,0.00158826029572959,0,0,0,0,0,0,0.000254728395847927,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212040358348206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614644165478763,0.00101395056116919,0.0013316465809974,0.0015208752391699,0.000662212959897162,0.00330429558425954,0.00322672656612115,0.00187625642171097,0.000973633991509912,0.00149531016357787,0.00075981128408107,0.00214184544166926,0.00482489428602407,0.0048700798323213,0.00304755972772167,0.000525928263384874,0.000401329202318077,0,0.0158767438583306,0.00723931504942225,0,0.00265569917743831,0.00281706558905813,0.0014822697730987,0.00152638801091599
Tissierella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tissierella_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289524986006292,0.000545752228488266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398954738584908,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tissierellales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106159161535641,0.0015766175489661,0,0,0,0,0,0,0,0,0,0,0,0,0.000502919117486279,0.00131655063733019,0.000753186558516802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLSYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034342344110288,0.000233722221140175,0.000693208863830672,0.00048133490212857,0.000603082421264239,0.000311562877283172,0.000521092935792288,0,0.000397277783535427,0,0,0,0,0,0,0,0,0,0,0,0,0
Trebonia,0.00525931336742148,0.00265170546530453,0.00346904360395086,0.00582387199247015,0.0346524945089426,0.020699235934244,0.0124167513263348,0,0,0,0,0.00119160662086429,0.00116726772243419,0.0013511166013627,0.00147555232146828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000735733664413482,0.00031467431208699,0,0,0.00192820832440644,0.000392818356170714,0,0,0,0.000226562145996647,0,0,0,0,0,0.00490165141474703,0.00184611433066316,0,0,0,0,0,0,0,0
Tumebacillus,0,5.58253782169374e-05,0,0,0,0,0,0,0,0,0,0,0.000104531437829927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumebacillus_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148591564244624,0,0,0.000193124758594052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turicibacter,0,0,0,0,0,0,0,0,0,0,0.00156580001456558,0.000986799232903238,0.00121953344134915,0.0013897199328302,0.00236492632344915,0,0,0,0,0,0,0,0,0,0,0.00146462370437134,0.00106136831603303,0.000590383311831719,0.000937543635674533,0.00131324835843955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turneriella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyzzerella,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193016657337528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UASB340 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06248583986587e-05,0.000265050447935257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA10030 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0.00059438481171987,0.000632532125973767,0.00110386106068783,3.89537035233625e-05,0,0,0.000290373017645745,0.00124625150913269,0.0015406225927772,0.000795151343805771,0.000760009672850382,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA10107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349856777381759,0.000319163790867926,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14951646202325e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA1018 Family,0,0,0,0,0,0,0,0,0,0,0,0.00111713120706027,0,0.000231619988805034,0.000121278272997393,0.00097794197544279,0,0,0,0,0,0,0,0,0.000294146484949505,0,0.000806639920185103,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0.000317187004395306,0.000318060537522308,0,0,0,0,0,0,0,0,0,0,0,0.000155424308361828,5.70103758884117e-05,0.000323779275042785
UBA1018 Order,0,0,0,0,0,0,0,0,0,0,0,0.000204807387961049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA10185 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0
UBA10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176700298623505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
