Species,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
SXYR01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101891358339171,0.000830909846281678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXYR01 sp024640465(GB_GCA_024640465.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5047999239616e-05,0,0,0,0,0,0,0,0,0.000275955762168588,0.00129009686659524,0.000359059264726417,0.000502124372344535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYBY01 sp024666565(GB_GCA_024666565.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626356172963783,0,0,0,0,0,0,0,0,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYFN01 sp945866125(GB_GCA_945866125.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194370328485855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYFT01 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869281755949147,0.00153093236290626,0.00148908532142065,0.00120403351226609,0,0,0.000883515461520577,0.00185908161368284,0.00253919888275249,0,0.00120174252666366,0.0007005030885818,0,0.000398954738584908,0,0.000475161324933707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0.000369222866132631,0,0,0,0,0,0,0,0
SYFT01 sp024640135(GB_GCA_024640135.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100389007403689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035253904753146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000305010193761739,0.00111509744982061,0,0,0,0,0,0,0
Symbiobacterium Genus,0,0,0,0,7.84436774395984e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Symbiobacterium thermophilum(RS_GCF_000009905.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200778014807379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophaceticus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000785412553864442,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophaceticus schinkii(RS_GCF_000946815.1),0,0,0,0,0,0,0,0,0,0,0,0.00234597553482657,0.000923361034164358,0.000328128317473798,0.000343621773492612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophaceticus sp002397275(GB_GCA_002397275.1),0,0,0,0,0,0,0,0,0,0,0,0.000242045094863058,0.000139375250439903,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000778907193207929,0.00149531016357787,0.000689131164631668,0.000328185995094483,0,0,0,0,0,0,0,0,0,0,0.000660553310537768,0,0
Syntrophomonadaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0.000104531437829927,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349856777381759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80069172589411e-05,0
Syntrophomonas Genus,0,0,0,0,0,0,0,0,6.06630471048561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophomonas_B zehnderi(RS_GCF_000983115.1),0,0,0,0,0,0,0,0,0,0,0,0.00037237706902009,0.000139375250439903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syntrophorhabdaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13111387011235e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611045828437133,0.000291420578178427,0,7.70903035816155e-05
Syntrophorhabdales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260572339479775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111224807581083,0,0,0,0,0,0,0,0,0,0.000107926425014262
SYSU-D60009 sp003574735(GB_GCA_003574735.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271650548734108,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0.0002186604858636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYSU-D60014 sp003576685(GB_GCA_003576685.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139482840545056,0,0,0,0,0,0,0,0,0,0,0,0.00295457009649789,0.00246586320623863,0.00291408995862437,0.00523824550331335,0.00630889506044018,0.00460583729273732,0,0,0,0.000258519388954172,0.000271992539633199,0.000171031127665235,0.0002004347893122
SZAS-1 sp018266075(GB_GCA_018266075.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025244556642474,0.000176584849019954,0,0,0,0,0,0,0,0
SZAS-16 sp018239985(GB_GCA_018239985.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284258631622679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZAS-17 Genus,0,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZAS-79 sp945862265(GB_GCA_945862265.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124790530181481,0,0,0,0,0,0,0.000154116450389915,0,0,0,0,0,0,0,0,0,0,0
SZAS-83 sp018241525(GB_GCA_018241525.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020845787158382,0,0,0,0.000856981477513975,0.000415925318298403,0,0,0,0,0,0.000190002418212595,0.00149083812208609,0.00135622476343125,0.00100102326822975,0.00959293152414011,0.0059075658581221,0.0039270823232813,0,0,0,0.000211515863689777,0.000757693503263911,0.000380069172589411,0.000215852850028523
SZUA-149 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0
SZUA-217 sp004356805(GB_GCA_004356805.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434640877974573,0.00075291755552767,0.000665335994677312,0.000652184819144133,0,0,0.000325505696349686,0.000883063766499349,0.000698279692756935,0,0,0.000212273663206606,0,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-254 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0.000778014807378592,0.00104552799163578,0.00070235288215522,0,7.13190457511679e-05,0,0.0011154489682097,0.00209483907827081,0.00166683008138053,0.00116418807270542,0.000658048355940478,0.000459187020313559,0.00025932058008019,0.000231749710312862,0.000459833540258426,0,0,0,0,0,0,0,0,0,0,0,0.000515016805811558,9.24698702339488e-05,0.000222449615162166,0,0,0,0,0.000742493851222795,0.000575070685771793,0.000587544065804935,0.000660553310537768,0.000608110676143058,9.25083642979386e-05
SZUA-254 sp003235555(GB_GCA_003235555.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0.00017481906227055,0,0.000539665407447383,0,0,0,0,0.00175254118471784,0.00321718247315239,0.00650257098934497,0.00117456040349604,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-336 Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175588220538805,0.000984273986085945,0.000249616660129087,0.000325505696349686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZUA-430 sp018969785(GB_GCA_018969785.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298815603607519,0,0,0,0.000156589043240946,0,0.000976517089049058,0.00367168618702361,0.00298355868723418,0,0,0.000934004118109066,0.000524785166072639,0.000558536634018871,0,0.00133351726674944,0,0,0,0,0,0,0,0,0,0,0,0.00138241353138892,0.00110963844280739,0.00111224807581083,0,0,0,0.00225468551834281,0.00236669915077266,0,0.000681551116333725,0.000660553310537768,0.00034206225533047,0.000385451517908078
SZUA-46 sp003231955(GB_GCA_003231955.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06555693505618e-05,0,0,0.000147181474758377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TA-20 sp013287585(GB_GCA_013287585.1),0.000521757278514035,0,0,0,0,0,0,0,0,0,0,0.000558565603530135,0.000853673408944407,0.00183365824470652,0.000747882683483921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334145705921123,0,0,0,0,0,0,0,0,0,0,0,0.00466225739997832,0.00366797151927997,0.00524981091782711,0,0,0,0,0,0,0.00312573443008226,0.00924774634752875,0.0144616320170271,0.0178849504309348
TA-21 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714161632148854,0,0.00548734108442899,0.00833228761450621,0.0107721065804898,0.0095570160036121,0,0,0,0,0,0.000735366212373762,0.00499474237644585,0.0147530195928591,0.0350075437867623,0.0257325806387265,0.00770567786790266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TA-21 sp005877075(GB_GCA_005877075.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339111527797171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TA-21 sp022545895(GB_GCA_022545895.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032626427406199,0.000285143997718848,0.000501680630110871,0,0,0,0,0,0,0,0.000382092593771891,0.00155248944963156,0.00225409427300473,0.00139049826187717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tahibacter caeni(RS_GCF_024609805.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatlockia drozanskii(RS_GCF_001467585.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062934862417398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatlockia Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353400597247009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatlockia sp013697725(GB_GCA_013697725.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tautonia Genus,0.000229573202546176,0,0,0.000176480969468792,0.00129432067775337,0,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0,0,0,0,0.000976517089049058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13088743894178e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tautonia sociabilis(RS_GCF_003977685.1),0,0,0,0,0.00105898964543458,0.00555684186154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0,0,0,0,0,0,0,0,0,0,0,9.63190085563386e-05,0,0,0,0,0,0,0,0
Telluria Genus,0.00469581550662632,0,0,0,0.000235331032318795,0,0,0.0026360290460559,0.00339713063787194,0.00487514420750996,0.0033136697982667,0.00232735668137556,0.00188156588093869,0.00121600494122643,0.000808521819982617,0.000543301097468217,0,0,0.000275924346560979,0,0,0,0,0,0,0,0,0,0,0,0.000367866832206741,0,0,0,0,0,0,0,0,0,0,0,0,0.000154116450389915,0,0,0,0,0,0,0,0.000446533490011751,0,0.000266048420812588,0
Tepidanaerobacter acetatoxydans(RS_GCF_000328765.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193016657337528,0.000667030501485659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidiformaceae Family,0.00154440154440154,0.00281918159995534,0.00277041676704409,0.00270604153185482,0.000568716661437088,0,0.0027655491590473,0.00373022978215458,0.000818951135915557,0.000483792936623125,0.000691865122715024,0.000633041017334153,0.000261328594574818,0.000443938311876315,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016829704428316,0.000224744353298123,0,0,0,0,0,0,0,0
Tepidimicrobiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0.000353758215569085,0,0.000212318323071281,0.00048511309198957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444186944766319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidisphaeraceae Family,0.00536366482312428,0.00086529336236253,0.00202360876897133,0.00201972665058729,0,0,0.000338638672536404,0.00208892867800657,0.0188358761260578,0.012355327304529,0.00320442793678538,0.00253216406933661,0.00181187825571874,0.00111949661255766,0.000848947910981748,0.00135825274367054,0.00135525159994981,0.00148908532142065,0,0,0,0,0.00274214538018219,0,0.00235317187959604,0.000488207901457113,0,0.000546651214658999,0.000578484370948116,0.000656624179219776,0.00242178997869438,0,0,0,0.00222036110083166,0.00954317535873559,0.0046172496167148,0.00203261112352021,0.00241461229894458,0.00228827767456613,0.00134292226953864,0.00449096624866135,0.00119267049766887,0.00274327281694048,0.00191306669039463,8.41485221415799e-05,0.000128425344741785,0,0.00187890459861901,0.00139217597104274,0.000239612785738247,0.00119858989424207,0.000466272925085483,0.000627114134772529,0.000632140489369247
Terrabacter Genus,0.00507148074715642,0.00108859487523028,0.00130089135148157,0.00123536678628155,0.01172732977722,0.011437832831674,0.00846596681341009,0.00333233860539143,0.00251751645485153,0.00141416396859067,0.00101959070715898,0.000856467258746206,0.000836251502639419,0.00104228994962265,0.00119256968447436,0.00165706834727806,0.00127995984439704,0.00155245065424706,0.00147995785882707,0.0045858219806277,0.00388688799343865,0.00199953499186236,0,0,0,0.000788643533123028,0.000318410494809909,0.000262392583036319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terracidiphilus Genus,0,0,0,0,0,0,0,0,0,0,0,0.000409614775922099,0.000278750500879806,0.000482541643343821,0.000606391364986963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499162120725924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terracidiphilus sp021800255(GB_GCA_021800255.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136358868571029,0,0.000417014178482068,0,0.000531460128936849,0.000303062716155026,0,0,0,0.000176700298623505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terracidiphilus sp021836865(GB_GCA_021836865.1),0.000417405822811228,0,0,0,0,0,0,0,0.00100094027723013,0,0,0,0,0.000289524986006292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659094741037078,0,0.00249683733937013,0.00051513516165432,0.000681689811658844,0.0016868082353213,0.00108746033443862,0.00109448291266473,0.000642598434396542,0,0.00118389200077748,0.0013472898745984,0.000298167624417218,0,0.000311429461227032,0,0,0,0,0,0,0,0.00025256450108797,0,0
Terriglobales Order,0.00104351455702807,0,0,0,0,0,0,0,0.000697625041705845,0.00498678873134606,0.00240332095258903,0.00119160662086429,0.000400703845014722,0.000636954969213843,0.000909587047480444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361735718336629,0,0,0,0,0,0.000142617748778836,0,0,0,0,0,0.00360511764068091,0.00104799186265142,0.00180184188281354,8.41485221415799e-05,0.000529754547059862,0,0,0.00519745695855956,0.0118368716154694,0.005475910693302,0.00240907677960833,0.00186233894568812,0.00154180607163231
Terriglobia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000858355941815729,0.00024474668717877,0,0.00034342344110288,0.000973842588084062,0.00134020380340597,0.00265625557100581,0.0030600848782667,0.00128519686879308,0.00072499886718927,0.000706801194494019,0.00160638408125194,0.0010842459069717,0.000770582251949573,0.00166837211371624,0.000378668349637109,0.000112372176649062,0,0.00187890459861901,0,0,0.00218566392479436,0.000777121541809139,0.000741134886549352,0.000477959882206016
Terrimicrobiaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171139845702488,0.00133015434809888,0.00186927731837911,0.0019565544574324,0,0,0,0,0.00691931695550054,0.00848122364937739,0.00262881177707676,0.000679275722261139,0,0.000538588897089625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrisporobacter sp902363255(GB_GCA_902363255.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000452969563929685,0.000656256634947596,0.0010510783659774,0,0,0,0,0,0,0,0,0,0,0,0,0.000415454923140839,0.000538588897089625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermaerobacter Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201328769881216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces mirandus(RS_GCF_013868055.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000348438126099758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomyces_A daqus(RS_GCF_000763315.1),0,0.00100485680790487,0.000987713803902674,0.00127458477949683,0,0,0,0,0,0,0.00131090233777584,0.00126608203466831,0.000505235282844649,0.000501843309077573,0.000464900046490005,0,0.000677625799974903,0,0,0,0,0,0,0,0,0,0.0015071430087669,0.000765311700522599,0,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomycetaceae Family,0,0,0,0.000372570935545228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751089079164789,0,0,0.000139634158504718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoactinomycetales Order,0,0,0.000264996386412913,0.000235307959291723,0,0,0,0,0,0,0,0.000428233629373103,0.000156797156744891,0.000231619988805034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoanaerobaculia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000626356172963783,0,0,0,0,0,0,0,0,0.000139634158504718,0,0,0.00062934862417398,0.00106531726479792,0.00103027032330864,0.00132442591979432,0.00760219054000971,0.00533033836060898,0.00359615814161269,0.00212252210149161,0.00256015224976211,0.00204972346403265,0.00329913289805507,0,0,0,0.000778373829809614,0,0,0,0,0,0,0,0,0
Thermobifida Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145564060735349,0,0.000903025134199569,0,0,0,0,0,0,0,0,0,0,0.000289687137891078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoclostridium stercorarium(RS_GCF_000331995.1),0,0,0,0,0,0,0,0,0,0,0,0.000521327896628126,0.000470391470234673,0.000405334980408809,0,0,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoclostridium_A caenicola(RS_GCF_900142095.1),0,0,0,0,0,0,0,0,0,0,0.00156580001456558,0.000465471336275112,0.000278750500879806,0,0.000343621773492612,0,0,0,0,0,0,0,0,0,0,0,0.000382092593771891,0,0.000299216053938681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfovibrionales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275900124155056,0,0,0.000220772212137566,0,0,0,0.000625418807236989,0.00194726798301982,0.00260546467896144,0.00102486173201633,0.000829101461291326,0,0,0,0,0,0,0,0,0,0.000423031727379553,0.00235079266397265,0.00127323172817453,0.000416287639340724
Thermoflavimicrobium dichotomicum(RS_GCF_900114055.1),0,0.000697817227711718,0.000794989159238738,0.000980449830382179,0,0,0,0,0,0,0,0.00173155337094342,0.00329274029164271,0.00353220482927677,0.00143512623046914,0.000380310768227752,0,0,0.000476596598605328,0,0,0,0,0,0,0.000938861348955986,0.00114627778131567,0.00155248944963156,0.00141628932197642,0.00059868675164156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermogemmatispora Genus,0.000521757278514035,0.000809467984145593,0.000843170320404722,0.000980449830382179,0,0,0,0,0.000697625041705845,0.00286554277846005,0.00131090233777584,0.000428233629373103,0.000452969563929685,9.65083286687641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoguttaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0.000209062875659855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145613954415168,0.00024474668717877,0,0.00034342344110288,0.000331106479948581,0.00214894747787508,0.0012122508646201,0.00118382845655573,0.000915215952019317,0.000589061579591282,0.000865831463255173,0.00276367153763775,0,0.0061338347255186,0,0.00016829704428316,0,0,0.000657616609516652,0,0,0.0018096357226792,0.00128225054398508,0.000266048420812588,0.000616722428652924
Thermoleophilia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobiaceae Family,0,0.000502428403952437,0.000337268128161889,0.000352961938937585,0,0,0,0,0,0,0,0,0,0,0.000202130454995654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomicrobiales Order,0,0,0.0012045290291496,0.00117653979645862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermomonospora curvata(RS_GCF_000024385.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803112059229514,0.000665335994677312,0.000727436913660764,0.00192380824553162,0.00260314516991763,0.000930016275284817,0,0,0,0,0,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermoplasmatota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032598065848093,0.000301167022211068,0.000190095998479232,0.000401344504088697,0,0,0.000232504068821204,0,0,0,0,0.000106136831603303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermopolyspora flexuosa(RS_GCF_006716785.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103227208518961,0.000953695570335048,0.00095047999239616,0.000451512567099784,0.00158826029572959,0,0,0,0,0,0,0.000254728395847927,0,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermopolyspora sp003242605(GB_GCA_003242605.1),0,0,0,0,0.000156887354879197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212040358348206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiobacillus sp021836225(GB_GCA_021836225.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614644165478763,0.00101395056116919,0.0013316465809974,0.0015208752391699,0.000662212959897162,0.00330429558425954,0.00322672656612115,0.00187625642171097,0.000973633991509912,0.00149531016357787,0.00075981128408107,0.00214184544166926,0.00482489428602407,0.0048700798323213,0.00304755972772167,0.000525928263384874,0.000401329202318077,0,0.0158767438583306,0.00723931504942225,0,0.00265569917743831,0.00281706558905813,0.0014822697730987,0.00152638801091599
